Transaction ID,Product,Quantity,Unit Price (INR),Month,Sales Date,Customer Name,City,State,Country,Sales Channel,Payment Type,Total Sale (INR),Profit
TX0936,Smartphone,8,"₹ 17,090.00",Aug,2024-08-19,Prisha Kamdar,Barasat,Uttarakhand,India,Online,Cash,"₹ 136,720.00","₹ 41,016.00"
TX0937,Smartphone,3,"₹ 9,652.00",Mar,2024-03-10,Madhup Trivedi,Panvel,Sikkim,India,Direct,Cash,"₹ 28,956.00","₹ 8,686.80"
TX0938,Laptop,3,"₹ 19,130.00",Feb,2024-02-21,Mehul Lalla,Bhatpara,Chhattisgarh,India,Online,Debit Card,"₹ 57,390.00","₹ 17,217.00"
TX0939,Camera,2,"₹ 5,762.00",Oct,2023-10-07,Tarini Bhatt,Kulti,Bihar,India,Store,Net Banking,"₹ 11,524.00","₹ 3,457.20"
TX0940,Smartphone,8,"₹ 8,188.00",Feb,2024-02-06,Misha Kapoor,Danapur,Madhya Pradesh,India,Online,Credit Card,"₹ 65,504.00","₹ 19,651.20"
TX0941,Desktop PC,1,"₹ 2,564.00",Mar,2024-03-19,Saksham Kalla,Hosur,Tamil Nadu,India,Store,Credit Card,"₹ 2,564.00",₹ 769.20
TX0942,E-Reader,8,"₹ 6,268.00",Aug,2024-08-23,Taran Sachar,Howrah,Tamil Nadu,India,Direct,Cash,"₹ 50,144.00","₹ 15,043.20"
TX0943,External Hard Drive,6,"₹ 6,177.00",Nov,2023-11-18,Miraya Sengupta,Miryalaguda,Haryana,India,Online,UPI,"₹ 37,062.00","₹ 11,118.60"
TX0944,Smartphone,8,"₹ 2,711.00",Jan,2024-01-07,Zain Khosla,Bhiwani,Bihar,India,Direct,Cash,"₹ 21,688.00","₹ 6,506.40"
TX0945,Printer,2,"₹ 7,956.00",Oct,2023-10-18,Sana Mammen,Rajahmundry,Punjab,India,Online,Credit Card,"₹ 15,912.00","₹ 4,773.60"
TX0946,Smartphone,2,"₹ 2,106.00",Jun,2024-06-19,Hridaan Thaman,Tezpur,Gujarat,India,Online,UPI,"₹ 4,212.00","₹ 1,263.60"
TX0947,External Hard Drive,3,"₹ 2,754.00",Jun,2024-06-14,Chirag Ramesh,Shivpuri,Maharashtra,India,Direct,Cash,"₹ 8,262.00","₹ 2,478.60"
TX0948,Laptop,5,"₹ 3,627.00",Apr,2024-04-11,Abram Manda,Dehri,Madhya Pradesh,India,Online,Cash,"₹ 18,135.00","₹ 5,440.50"
TX0949,Smartwatch,2,"₹ 9,659.00",Nov,2023-11-06,Shlok Shankar,Fatehpur,Chhattisgarh,India,Store,Cash,"₹ 19,318.00","₹ 5,795.40"
TX0950,Desktop PC,5,"₹ 2,937.00",Sep,2024-09-10,Divyansh Korpal,Bulandshahr,Gujarat,India,Online,Net Banking,"₹ 14,685.00","₹ 4,405.50"
TX0951,Laptop,6,"₹ 13,474.00",Feb,2024-02-20,Ahana  Sinha,Loni,Uttarakhand,India,Direct,Debit Card,"₹ 80,844.00","₹ 24,253.20"
TX0952,External Hard Drive,9,"₹ 6,509.00",Dec,2023-12-13,Arhaan Shankar,Burhanpur,Tamil Nadu,India,Online,Net Banking,"₹ 58,581.00","₹ 17,574.30"
TX0953,Smartwatch,3,"₹ 6,082.00",Mar,2024-03-31,Keya Atwal,Noida,Sikkim,India,Online,Debit Card,"₹ 18,246.00","₹ 5,473.80"
TX0954,E-Reader,2,"₹ 7,484.00",Jun,2024-06-05,Kiaan Bhagat,Aurangabad,Manipur,India,Direct,UPI,"₹ 14,968.00","₹ 4,490.40"
TX0955,External Hard Drive,7,"₹ 10,721.00",May,2024-05-03,Pihu Balan,Junagadh,Goa,India,Online,Debit Card,"₹ 75,047.00","₹ 22,514.10"
TX0956,Laptop,4,"₹ 14,785.00",Apr,2024-04-12,Bhavin Rama,Rajahmundry,Jharkhand,India,Store,Cash,"₹ 59,140.00","₹ 17,742.00"
TX0957,Camera,1,"₹ 15,873.00",Nov,2023-11-01,Krish Chawla,Durgapur,Arunachal Pradesh,India,Online,Credit Card,"₹ 15,873.00","₹ 4,761.90"
TX0958,External Hard Drive,4,"₹ 5,134.00",Mar,2024-03-10,Mehul Verma,Hospet,West Bengal,India,Direct,Net Banking,"₹ 20,536.00","₹ 6,160.80"
TX0959,Tablet,6,"₹ 15,127.00",Apr,2024-04-21,Umang Dixit,Raiganj,Punjab,India,Direct,Net Banking,"₹ 90,762.00","₹ 27,228.60"
TX0960,E-Reader,2,"₹ 11,302.00",Feb,2024-02-12,Hansh Gour,Bidhannagar,Punjab,India,Online,Debit Card,"₹ 22,604.00","₹ 6,781.20"
TX0961,E-Reader,4,"₹ 12,747.00",Feb,2024-02-22,Vritika Chandran,Maheshtala,Maharashtra,India,Store,Net Banking,"₹ 50,988.00","₹ 15,296.40"
TX0962,Desktop PC,8,"₹ 19,673.00",Mar,2024-03-26,Armaan Ratta,Bilaspur,Jharkhand,India,Direct,Net Banking,"₹ 157,384.00","₹ 47,215.20"
TX0963,Printer,2,"₹ 14,206.00",Mar,2024-03-06,Azad Halder,Varanasi,Andhra Pradesh,India,Direct,Credit Card,"₹ 28,412.00","₹ 8,523.60"
TX0964,Laptop,2,"₹ 6,748.00",Jul,2024-07-21,Indrajit Vala,North Dumdum,Kerala,India,Store,Cash,"₹ 13,496.00","₹ 4,048.80"
TX0965,Camera,8,"₹ 15,400.00",Nov,2023-11-04,Shayak Doshi,Kottayam,Jharkhand,India,Online,UPI,"₹ 123,200.00","₹ 36,960.00"
TX0966,Smartwatch,5,"₹ 3,397.00",Mar,2024-03-12,Priyansh Kalita,Tadipatri,Manipur,India,Store,UPI,"₹ 16,985.00","₹ 5,095.50"
TX0967,Smartphone,3,"₹ 17,950.00",Feb,2024-02-20,Emir Bumb,Rajpur Sonarpur,Gujarat,India,Online,UPI,"₹ 53,850.00","₹ 16,155.00"
TX0968,Headphones,1,"₹ 3,825.00",Jun,2024-06-28,Myra Sankaran,Jodhpur,Sikkim,India,Online,Net Banking,"₹ 3,825.00","₹ 1,147.50"
TX0969,Tablet,4,"₹ 19,086.00",Sep,2023-09-24,Zoya Halder,Jaipur,Himachal Pradesh,India,Online,Debit Card,"₹ 76,344.00","₹ 22,903.20"
TX0970,Smartphone,3,"₹ 6,733.00",Apr,2024-04-13,Oorja Bhasin,Ajmer,West Bengal,India,Online,Net Banking,"₹ 20,199.00","₹ 6,059.70"
TX0971,Smartwatch,5,"₹ 7,196.00",May,2024-05-21,Urvi Sood,South Dumdum,Odisha,India,Store,Cash,"₹ 35,980.00","₹ 10,794.00"
TX0972,E-Reader,1,"₹ 2,681.00",Aug,2024-08-15,Akarsh Randhawa,Hazaribagh,Tamil Nadu,India,Store,Cash,"₹ 2,681.00",₹ 804.30
TX0973,Printer,1,"₹ 12,636.00",Feb,2024-02-19,Arhaan Sastry,Kota,Punjab,India,Store,Debit Card,"₹ 12,636.00","₹ 3,790.80"
TX0974,Smartwatch,4,"₹ 13,973.00",Jun,2024-06-06,Zeeshan Chaudry,Unnao,Arunachal Pradesh,India,Online,Credit Card,"₹ 55,892.00","₹ 16,767.60"
TX0975,Laptop,9,"₹ 3,769.00",Mar,2024-03-05,Hazel Balasubramanian,Jamalpur,Arunachal Pradesh,India,Store,Debit Card,"₹ 33,921.00","₹ 10,176.30"
TX0976,Camera,4,"₹ 12,634.00",Nov,2023-11-21,Badal Bose,Bhilwara,Gujarat,India,Direct,Cash,"₹ 50,536.00","₹ 15,160.80"
TX0977,Smartwatch,1,"₹ 14,486.00",Nov,2023-11-07,Amani Goel,Raichur,Andhra Pradesh,India,Direct,Net Banking,"₹ 14,486.00","₹ 4,345.80"
TX0978,External Hard Drive,5,"₹ 17,047.00",Mar,2024-03-16,Ivan Verma,Hapur,Uttar Pradesh,India,Direct,Credit Card,"₹ 85,235.00","₹ 25,570.50"
TX0979,Camera,5,"₹ 15,010.00",Oct,2023-10-31,Oorja Chokshi,Fatehpur,Rajasthan,India,Store,Credit Card,"₹ 75,050.00","₹ 22,515.00"
TX0980,Headphones,1,"₹ 6,723.00",Nov,2023-11-01,Nehmat Gola,Machilipatnam,West Bengal,India,Online,UPI,"₹ 6,723.00","₹ 2,016.90"
TX0981,Camera,3,"₹ 6,550.00",Jul,2024-07-21,Ira Ramesh,Nanded,Sikkim,India,Direct,Credit Card,"₹ 19,650.00","₹ 5,895.00"
TX0982,Desktop PC,6,"₹ 4,982.00",Oct,2023-10-10,Shanaya Arya,Vellore,Andhra Pradesh,India,Direct,Credit Card,"₹ 29,892.00","₹ 8,967.60"
TX0983,Smartwatch,6,"₹ 8,257.00",Oct,2023-10-20,Umang Sagar,Malda,Mizoram,India,Direct,Credit Card,"₹ 49,542.00","₹ 14,862.60"
TX0984,Smartwatch,9,"₹ 12,024.00",Nov,2023-11-29,Seher Chahal,Rewa,Assam,India,Store,Net Banking,"₹ 108,216.00","₹ 32,464.80"
TX0985,Headphones,3,"₹ 2,040.00",Jul,2024-07-09,Riya Chada,Sonipat,Jharkhand,India,Direct,Credit Card,"₹ 6,120.00","₹ 1,836.00"
TX0986,Headphones,8,"₹ 14,859.00",Dec,2023-12-18,Aarav Kurian,Jehanabad,Rajasthan,India,Online,Cash,"₹ 118,872.00","₹ 35,661.60"
TX0987,Printer,4,"₹ 3,947.00",Jul,2024-07-07,Vihaan Singh,Kadapa,Odisha,India,Direct,Debit Card,"₹ 15,788.00","₹ 4,736.40"
TX0988,Desktop PC,7,"₹ 2,696.00",Mar,2024-03-25,Ivana Mahajan,Korba,Karnataka,India,Online,Credit Card,"₹ 18,872.00","₹ 5,661.60"
TX0989,Smartwatch,2,"₹ 9,295.00",Sep,2024-09-14,Aarav Grover,Bulandshahr,Karnataka,India,Online,UPI,"₹ 18,590.00","₹ 5,577.00"
TX0990,Smartwatch,1,"₹ 3,311.00",Apr,2024-04-15,Priyansh Kapadia,Gaya,Rajasthan,India,Store,Net Banking,"₹ 3,311.00",₹ 993.30
TX0991,Camera,3,"₹ 4,864.00",Mar,2024-03-11,Vardaniya Buch,Gandhinagar,Sikkim,India,Online,Debit Card,"₹ 14,592.00","₹ 4,377.60"
TX0992,Tablet,3,"₹ 9,147.00",Jul,2024-07-14,Prerak Chada,Chandrapur,Gujarat,India,Online,Credit Card,"₹ 27,441.00","₹ 8,232.30"
TX0993,Smartwatch,6,"₹ 6,483.00",Jul,2024-07-27,Shaan Thakkar,Bahraich,Nagaland,India,Store,Cash,"₹ 38,898.00","₹ 11,669.40"
TX0994,Tablet,6,"₹ 13,092.00",Dec,2023-12-28,Lakshit Borra,Katni,Goa,India,Direct,Net Banking,"₹ 78,552.00","₹ 23,565.60"
TX0995,Laptop,2,"₹ 5,531.00",Oct,2023-10-10,Kabir Dixit,Coimbatore,West Bengal,India,Online,Debit Card,"₹ 11,062.00","₹ 3,318.60"
TX0996,Desktop PC,3,"₹ 16,668.00",Mar,2024-03-02,Trisha Doctor,Bilaspur,Karnataka,India,Store,Cash,"₹ 50,004.00","₹ 15,001.20"
TX0997,Printer,9,"₹ 7,752.00",Aug,2024-08-20,Kartik Gola,Jhansi,Telangana,India,Store,Debit Card,"₹ 69,768.00","₹ 20,930.40"
TX0998,Camera,8,"₹ 6,466.00",Jun,2024-06-23,Rhea Thaker,Davanagere,Jharkhand,India,Online,UPI,"₹ 51,728.00","₹ 15,518.40"
TX0999,Tablet,4,"₹ 6,409.00",Nov,2023-11-27,Tejas Dhar,Kavali,Odisha,India,Store,Credit Card,"₹ 25,636.00","₹ 7,690.80"
TX1000,Tablet,8,"₹ 2,524.00",Dec,2023-12-04,Shaan Char,Adoni,Odisha,India,Store,Net Banking,"₹ 20,192.00","₹ 6,057.60"
